target,ids,date,flag,user,text
1,1468406727,Tue Apr 07 01:28:36 PDT 2009,NO_QUERY,jeanettedrew,About 1/2 an hour before I bring the program to an end ... Got a little something for you. http://www.wlrn.org
1,1556925510,Sun Apr 19 01:02:46 PDT 2009,NO_QUERY,vee8,"@steevbishop You could have bought a pair of Rossett's pants, given his original job."
0,1573366428,Tue Apr 21 00:50:38 PDT 2009,NO_QUERY,mherduwynn,"Okay, so someone got me hooked on this little game I keep losing... Please to follow link and make Brute for me? http://bit.ly/13VsuU"
0,1678782074,Sat May 02 07:42:26 PDT 2009,NO_QUERY,katenessb,Is gutted she is being forced to make BAD COFFEE at work to reduce waste.
0,1750950116,Sat May 09 18:18:36 PDT 2009,NO_QUERY,mimi233,missing my jer-bear a lot these days and wishing i would feel better
1,1469729478,Tue Apr 07 07:14:53 PDT 2009,NO_QUERY,davidlink,"@cecycorrea I actually live in Baton Rouge... but it's fine here! A little chilly, but nice. How are you?"
1,1686428845,Sun May 03 05:23:38 PDT 2009,NO_QUERY,David_BigDave,Good Morning Twitter Fam! My Bulls lost last night. Congrats 2 all u Celtics fans. U better hope they get their shit straighten out now.
0,1552064623,Sat Apr 18 10:41:40 PDT 2009,NO_QUERY,Cupcake82,Late to rise today. about to jive myself with some java!!
0,1564504697,Mon Apr 20 03:48:23 PDT 2009,NO_QUERY,lillshort,Arrgh still bout 300 words short
1,1573878513,Tue Apr 21 03:16:59 PDT 2009,NO_QUERY,ActuateRecordin,THE NEW .......Actuate - 'Crisis Point' TRACK is now available exclusively @ Beatport...grab your copy now!!!!
0,1558700994,Sun Apr 19 09:09:16 PDT 2009,NO_QUERY,Madeline1214,Goodmorning! Great day yesterday. Homework day
1,1678691119,Sat May 02 07:27:45 PDT 2009,NO_QUERY,Dreameress1,Good morning tweeps! Day 2 begins now! Wish me luck!
0,1557441034,Sun Apr 19 04:07:55 PDT 2009,NO_QUERY,newchaosgirl,Boring..don't know what to do! Tomorrow is the first school day
1,1551115714,Sat Apr 18 08:11:27 PDT 2009,NO_QUERY,k8zilla,Backgammon then a birthday meal for a friend later on
1,1677151884,Sat May 02 00:41:09 PDT 2009,NO_QUERY,The_Real_Luigi,Getting hella sleepy leave some notes for me and ill return the love
0,1694246749,Mon May 04 01:44:51 PDT 2009,NO_QUERY,valska,@vanntan Thanks! I'm in too much pain to rest properly.
1,1557454831,Sun Apr 19 04:13:04 PDT 2009,NO_QUERY,schwndrel,feels excited for tomorrow http://plurk.com/p/oz4n7
1,1557163921,Sun Apr 19 02:23:17 PDT 2009,NO_QUERY,jackarydontdanc,kane is lame. why the fuck did i signup for this shit.
1,1573910041,Tue Apr 21 03:25:59 PDT 2009,NO_QUERY,chrispople,@Silverbrow Ha! Thanks. Any ideas?
1,1553271321,Sat Apr 18 13:49:28 PDT 2009,NO_QUERY,yngling,http://twitpic.com/3jqqq - Ubiquitous port erin sunset shot - first of this summer
0,1692957941,Sun May 03 21:11:50 PDT 2009,NO_QUERY,Jmen92,God !!!!!!!!!! Bless me (. Final exam
1,1548809956,Fri Apr 17 22:02:16 PDT 2009,NO_QUERY,evacevedo,@nicksantino that's def impressive is rocket to the moon gonna be at warped?
1,1692786405,Sun May 03 20:46:54 PDT 2009,NO_QUERY,trishthedish420,Going to bed. Goodnight world
1,1565761383,Mon Apr 20 07:29:51 PDT 2009,NO_QUERY,designnewb,@joshboles lol. Gonna go clutch my old-ass macbook and cry in the corner now.
0,1755376647,Sun May 10 08:59:07 PDT 2009,NO_QUERY,deelcie,"@apricotica PS H painful MD! R up at midnight, 2:30 (w/ wet pjs, sheet), 6:30 climbed out of crib, shut/locked br door, climbed back in"
1,1693407295,Sun May 03 22:27:20 PDT 2009,NO_QUERY,Thcolthon,"Waiting for the store to open. Got to fix computer, if possible; today!"
0,1563632424,Sun Apr 19 23:35:57 PDT 2009,NO_QUERY,adorkablecutie,@joeypage That's sad. hehe
1,1468222811,Tue Apr 07 00:23:17 PDT 2009,NO_QUERY,ashville,mil's sms this morn - &quot;good morning. how are u?&quot; so tahching
1,1685727966,Sun May 03 01:46:27 PDT 2009,NO_QUERY,samarowais,"Blipping hour is over for now folks. Glad you enjoyed the music! Now, lets talk"
1,1563718452,Sun Apr 19 23:58:01 PDT 2009,NO_QUERY,cloudsthename,listening to human by jon mclaughlin.
1,1469392970,Tue Apr 07 06:14:27 PDT 2009,NO_QUERY,KTHNXGTFFUBI,Was looking out holiday clothes getting more and mor excited ! 5 days!
0,1752015765,Sat May 09 20:50:36 PDT 2009,NO_QUERY,liffiton,"Will be in Hong Kong again in 36 hours... but so far, no upgrade love from American."
1,1691863830,Sun May 03 18:46:20 PDT 2009,NO_QUERY,HockeyTweeter,@kimappleton have I mentioned that you're gorgeous?
1,1555847219,Sat Apr 18 20:52:01 PDT 2009,NO_QUERY,JustSing,"I love the game shaiya... But gosh, I really should study for my exams... Nahh, I wanna kill lighties!!"
1,1687097265,Sun May 03 07:45:25 PDT 2009,NO_QUERY,zmaslowski,@axxxc Bagel. ...and it's Thera. Even if Norma Jean did suck they are enough reason by themselves. They have new songs up.
0,1755208486,Sun May 10 08:32:37 PDT 2009,NO_QUERY,SebasRestrepo,My Mom didn't answer the phone I guess sheï¿½s at Mass.
0,1685609844,Sun May 03 01:11:05 PDT 2009,NO_QUERY,Olivania,Nothin' to do....just waitin' for thr right time...
0,1556996121,Sun Apr 19 01:26:12 PDT 2009,NO_QUERY,ashusmc,a week from today
0,1753541070,Sun May 10 02:09:31 PDT 2009,NO_QUERY,lilmisskirsty,@VikkiJCapra i know i'm horrible a horrible person when it comes to pets
0,1573616283,Tue Apr 21 02:01:12 PDT 2009,NO_QUERY,pernillajuhlin,Still feeling sick need coffee!
0,1687155469,Sun May 03 07:55:40 PDT 2009,NO_QUERY,carlychristinex,@nbrachelxo their whole family went to church i stayed home cause i don't feel good get on myspace !
1,1557296053,Sun Apr 19 03:13:09 PDT 2009,NO_QUERY,Glad2,"@adriangraham Because its so huge and I find self promotion wearying after a while. Am determined though, that should carry me through."
1,1692296845,Sun May 03 19:41:32 PDT 2009,NO_QUERY,vision365,"So the tax credit they gave us,they want back now? these people must be putting on a show for us http://tinyurl.com/dyfdl8"
1,1693608490,Sun May 03 23:07:11 PDT 2009,NO_QUERY,surewhynot,@purplefae I think that would look awesome! I think you should totes do it.
1,1679041755,Sat May 02 08:23:26 PDT 2009,NO_QUERY,ladybug4a,a beatiful day to spend outside
1,1468901896,Tue Apr 07 04:19:15 PDT 2009,NO_QUERY,kyelani,"@benjamenus oh blimey, it's not you is it?? don't worry, I wouldn't say anything here that i wouldn't say to them personally."
0,1752838429,Sat May 09 23:09:55 PDT 2009,NO_QUERY,ChrisTheJeweler,@trip_tucker it's pobobly more interesting than the 21st century. We can't leave the planet.
0,1557535455,Sun Apr 19 04:41:50 PDT 2009,NO_QUERY,sjrozas,@krishayes I've been at work since 5 this morning.
1,1565433609,Mon Apr 20 06:44:51 PDT 2009,NO_QUERY,whitewolf21,#flylady #NEWO Jonathan starts running in 45 minutes Go Jonathan *waving pom poms*
1,1679041328,Sat May 02 08:23:22 PDT 2009,NO_QUERY,magicfm,@Kimmydavies excellent - on an ice cream break at the moment - will forward more details later
1,1553271900,Sat Apr 18 13:49:31 PDT 2009,NO_QUERY,LocalCheapAdz,"......making call backs from my website, http://www.localcheapadz.com . Thanks to all the Twitterers who inquired to advertise with me!"
0,1559543542,Sun Apr 19 11:25:02 PDT 2009,NO_QUERY,marpizza,Safari died on my phone!! How am k supposed to pass the time at work now!?
1,1470153252,Tue Apr 07 08:30:23 PDT 2009,NO_QUERY,lasombra_br,@carlosedp Hell yeah!
1,1685053834,Sat May 02 22:54:17 PDT 2009,NO_QUERY,candacecamp,in the middle of walmart at 2am. fun stuff.
0,1557494591,Sun Apr 19 04:27:28 PDT 2009,NO_QUERY,EvoShrew,Can't believe its his last day off work today.....back to the Grindstone tomorrow.
0,1556216219,Sat Apr 18 22:01:56 PDT 2009,NO_QUERY,zombot,Look at those seats emptying. Sad night in Portland.
1,1676592134,Fri May 01 22:31:16 PDT 2009,NO_QUERY,cooljean,"@mslittlekho hi linda! sorry aku baru liad updates km :d yup im in! c'ya in jakarta ya! ;D btw, r u makin a macaroni?? yummy. ."
1,1686528902,Sun May 03 05:48:44 PDT 2009,NO_QUERY,andrewmoore24,@gluexfee thank you
0,1755251283,Sun May 10 08:39:22 PDT 2009,NO_QUERY,rajanikaruturi,"in all the ipl matches yest and today, my bet was against the team that lost... DC and RR yest, RCB today and it continues with KKR #ipl"
0,1679769838,Sat May 02 10:08:14 PDT 2009,NO_QUERY,sabya13,Busy with loads of work
1,1557602362,Sun Apr 19 05:04:03 PDT 2009,NO_QUERY,Ljayye,i am looking forward to cross country! I'm not going to run but i might walk it. but i still get to hang around friends the whole day!
1,1677362371,Sat May 02 01:41:22 PDT 2009,NO_QUERY,joshigginbotham,@janetfraser almost didn't see this reply due to the extra &quot;h.&quot; my dumb long names fault. You are very welcome.
0,1685951208,Sun May 03 02:57:21 PDT 2009,NO_QUERY,vicksplum,"Went to bed last night feeling fine, got up this morning severly ill and lost voice antibiotics a plenty in me..."
1,1559355682,Sun Apr 19 10:55:34 PDT 2009,NO_QUERY,wedgienet,@maramingsalamat Hey what's up with your Twitter name? Kababayan?
1,1685174080,Sat May 02 23:19:47 PDT 2009,NO_QUERY,emilyyyyy,finally home. fun times w @valiegold @imjustdave @wordspit ... and saw @missxhoney @candeeee niteyyyy
0,1565752999,Mon Apr 20 07:28:43 PDT 2009,NO_QUERY,JusMyThoughts,"Not feeling it today And to make matters worst its super nasty and rainy outside, YUCK!"
0,1755400995,Sun May 10 09:02:42 PDT 2009,NO_QUERY,deapea,"ooof, eating left over dairy queen and then biscuits does not make a happy GI for studying the GI. long day ahead of studying."
0,1753884456,Sun May 10 03:57:17 PDT 2009,NO_QUERY,SamanthaHopeB,"crap, finals have actually turned me nocturnal...or maybe just college in general. either way, i can't sleep"
1,1677034333,Sat May 02 00:10:46 PDT 2009,NO_QUERY,lazyshoveldj,@prohottie it's alot easier to tweet with you when you tweet back. how's TX?
1,1686879879,Sun May 03 07:05:05 PDT 2009,NO_QUERY,shanxc,we won the hearts and minds of 1414 people...but the work has just began
0,1573750960,Tue Apr 21 02:41:02 PDT 2009,NO_QUERY,KarmaJane,I love how Twitter takes away those barriers between celebrities and us &quot;little people&quot; (LP). But I hate how some LP impersonate celebs
0,1677991581,Sat May 02 05:01:06 PDT 2009,NO_QUERY,pohelia,Scrap that. Acoustic music yes. Loud drums and guitars are making my head hurt
0,1573706417,Tue Apr 21 02:27:53 PDT 2009,NO_QUERY,bloomworthy,presentation was good according to my friend but i think it was rather bad!
1,1559973432,Sun Apr 19 12:31:22 PDT 2009,NO_QUERY,OfficeSupplyGee,"@ACC73 No problem, so glad to know that people are finding it enjoyable."
0,1751069587,Sat May 09 18:35:37 PDT 2009,NO_QUERY,cperkins325,gettin ready for ceo's &amp;&amp; hoes with my girls... wish u were here thow
1,1553081389,Sat Apr 18 13:19:28 PDT 2009,NO_QUERY,LadyLeigh,HELP! I need a networking event for 150 people from all fields done in about 10 - 15 min. Suggestions deeply appreciated!!
1,1558619213,Sun Apr 19 08:55:13 PDT 2009,NO_QUERY,PremaLucas,"@ARIA30 thanks so much! I hope so too, once the album is launched proper then there will be gigs. Hope u left a review on iTunes! x"
0,1685931303,Sun May 03 02:50:50 PDT 2009,NO_QUERY,Savagerush,@pollyesther Let's just say...it didn't take 3 hrs to finish the work hope it was fun!
0,1695798380,Mon May 04 06:58:20 PDT 2009,NO_QUERY,BeccaxVipx,@sugarghc day was boring...oh u finished it i missed edward...really! u should continue with twilight from were u finished..u readingit?
1,1551489272,Sat Apr 18 09:11:32 PDT 2009,NO_QUERY,glockyboots,"@mohans ah, its all about the technique Mohan"
1,1468036663,Mon Apr 06 23:22:48 PDT 2009,NO_QUERY,jinime,"@ErinEven Brb, fedexing my application to you!"
0,1685728088,Sun May 03 01:46:29 PDT 2009,NO_QUERY,danjw96,More slab laying today Even though i never did anything yesterday!!!!!
1,1468266025,Tue Apr 07 00:38:09 PDT 2009,NO_QUERY,joelsaludares,am in an Internet cafe somewhere in Los Banos...need to submit something
0,1468122865,Mon Apr 06 23:50:21 PDT 2009,NO_QUERY,sylvestor,@dra6on now I am sad cos u r sad
0,1468304373,Tue Apr 07 00:51:37 PDT 2009,NO_QUERY,Suspiremedia,I think my email / domain is being blocked by Akismet
1,1468363895,Tue Apr 07 01:13:01 PDT 2009,NO_QUERY,Jessmsmell,Nom food
0,1752190251,Sat May 09 21:16:02 PDT 2009,NO_QUERY,nkotbblockhead,When do you decide to just quit trying to glue sh*t back together &amp; when to just chunk the glue @ the wall &amp; throw away the TRASH? NOW.
0,1685645357,Sun May 03 01:21:24 PDT 2009,NO_QUERY,dramaprincess,"@sivira some sort of infection, not really sure yet. doing tests..."
0,1573623234,Tue Apr 21 02:03:10 PDT 2009,NO_QUERY,Roninjoker,My DK &quot;Rainbowpants&quot; isn't showing up in the Armory even though she's almost 62. What bugs me more though is the 8 other chars named that
0,1753410057,Sun May 10 01:30:07 PDT 2009,NO_QUERY,Licokitty,@SkrappyLH the soup was good.. but i couldnt eat it i saved it tho to eat it later.
0,1557739621,Sun Apr 19 05:46:35 PDT 2009,NO_QUERY,tomasrestrepo,"Damn, weblog still down, but now giving Server Too Busy errors. Replacing files doesn't cause ASP.NET to recycle the appdomain"
1,1678847383,Sat May 02 07:52:59 PDT 2009,NO_QUERY,hello_coral,@claireyjones sly one? aye ;) i have no idea LOL....but you called me corally so im all grinny xoxo
1,1558238508,Sun Apr 19 07:44:29 PDT 2009,NO_QUERY,_ena_,Tuning to Ghost on 8TV. Keeping my word with Isma that I'll watch her performance
1,1680310374,Sat May 02 11:23:13 PDT 2009,NO_QUERY,nateritter,"@jxhn Yea, I just don't think people realize the power they have. Many people believe they are powerless but act like they own the world."
1,1686040817,Sun May 03 03:26:38 PDT 2009,NO_QUERY,kashiBANG,DVR-ed the fight to watch with my mommy she loves analyzing the slow motion punches
0,1679733352,Sat May 02 10:03:12 PDT 2009,NO_QUERY,beilaq_sodmq,twitter wouldnt make me qet on &amp; know im on lOl .
0,1685128447,Sat May 02 23:09:50 PDT 2009,NO_QUERY,play4smee,Napped ont he couch...and now I'm cold.
0,1678332519,Sat May 02 06:21:33 PDT 2009,NO_QUERY,rosemaryhelen,Can't bend her right foot big toe ever since Mikey stood on it and broke it. I miss being able to command my toe
0,1557619089,Sun Apr 19 05:09:25 PDT 2009,NO_QUERY,Natalie_Waine,not watching 24 tonight gotta work in the morning
1,1688856130,Sun May 03 12:04:33 PDT 2009,NO_QUERY,kirash4,"@Mediamum Hey now, aren't you supposed to be editing?"
1,1550787787,Sat Apr 18 07:16:12 PDT 2009,NO_QUERY,tanxblonde,thiinkin my cbj boys need to pull a win tonight loooveu 22&lt;3
1,1573876761,Tue Apr 21 03:16:29 PDT 2009,NO_QUERY,10Yetis,"@Real_Business all of them Mark Pearson, 28 yr old MD of MyVoucherCodes, did ï¿½m's last year, &amp; MD of UK's largest indy online hol co'?"
0,1468288717,Tue Apr 07 00:46:06 PDT 2009,NO_QUERY,andygates,"Noes, my goat-wool socks have worn through"
1,1677378677,Sat May 02 01:46:17 PDT 2009,NO_QUERY,Chili_bex,"Is off to the farm with family, going to see some lambs"
0,1750927632,Sat May 09 18:15:19 PDT 2009,NO_QUERY,MikeHuntington,"@imanvw Iman, I'm so sorry to hear about your mom.. I didn't know You're a strong woman so I know you handling things!!"
0,1691898870,Sun May 03 18:50:55 PDT 2009,NO_QUERY,jonascyrusfan,@schmileyfaycee put in your ipod
0,1691264324,Sun May 03 17:28:22 PDT 2009,NO_QUERY,_Susanlee_,"Found a cool thing to do on my birthday, but Justin has to work."
1,1685661108,Sun May 03 01:26:11 PDT 2009,NO_QUERY,debscleverideas,@HarrisonJFord Love your work. How's that for an original twitter?
0,1759420325,Sun May 10 19:10:23 PDT 2009,NO_QUERY,Lynda511,My amazing weekend is over it was indeed amazing and i was not let down in any way. I get to sleep in my own bed!!!
1,1551427700,Sat Apr 18 09:01:49 PDT 2009,NO_QUERY,Faz4980,"@jhillstephens im gud hun, the suns shining what u up2 2day?"
1,1469981823,Tue Apr 07 07:59:59 PDT 2009,NO_QUERY,JoeyAesthetic,"sitting here in voice class again, hungry make me food!"
1,1548498941,Fri Apr 17 21:07:18 PDT 2009,NO_QUERY,jameswilliams90,"@DreamSight welcome to twitter and the Lifestyle PodNetwork, I'm looking forward to listening to your first epsiode when it comes out."
1,1676688426,Fri May 01 22:50:42 PDT 2009,NO_QUERY,danner77,"zzzzzzzzzzzzzzzzzzzzzzzzzzz goin to bed, another successful day of sobriety"
0,1557362786,Sun Apr 19 03:38:55 PDT 2009,NO_QUERY,lasaarah,still really sick. probably going to the hospital today i'm scared.
1,1565262732,Mon Apr 20 06:19:34 PDT 2009,NO_QUERY,StephanieMcFly,@Dannymcfly hello dude! whats up today?? write danny (&gt; ok I go to the school but what prefier pizza or burger ?? haha bye!!!!!!!
1,1691090965,Sun May 03 17:04:21 PDT 2009,NO_QUERY,flissiiiee,@missthorpe 'ello PRrrrrrrrrr
0,1755030310,Sun May 10 08:04:09 PDT 2009,NO_QUERY,PlanetNishy,...the model answers MIGHT all be wrong...
1,1551876417,Sat Apr 18 10:12:07 PDT 2009,NO_QUERY,xoLovebug224,With Anna!!!
1,1557151531,Sun Apr 19 02:18:39 PDT 2009,NO_QUERY,qlfwyyd,&quot;It's pronounced Wienerslave.&quot;
0,1558816479,Sun Apr 19 09:28:59 PDT 2009,NO_QUERY,hillaryxcore,Watching competitive cheerleading on TV. I miss cheerleading season
0,1559476320,Sun Apr 19 11:14:30 PDT 2009,NO_QUERY,tanyamilam,the ceiling at cold stone is dripping
0,1557252744,Sun Apr 19 02:56:41 PDT 2009,NO_QUERY,__dashboard,GIMP crashed on me again...
1,1557822517,Sun Apr 19 06:09:36 PDT 2009,NO_QUERY,torilovesbradie,"I went to the city today, alec's house randomly...the izzets for tea and then home with alec and ed"
0,1684843531,Sat May 02 22:13:07 PDT 2009,NO_QUERY,sistermaryfuck,... and @ the amount of paper &amp; ink I'm going through to do it.
1,1555875261,Sat Apr 18 20:57:00 PDT 2009,NO_QUERY,BeShirtHappy,@Jenocide312 Welcome my dear... and it's about damn time!
1,1680129421,Sat May 02 10:58:20 PDT 2009,NO_QUERY,SPROFISH545,"@mileycyrus LOL! miley ,can you please follow me?"
1,1690872262,Sun May 03 16:34:16 PDT 2009,NO_QUERY,deepakkapoor,@cauld It was because of Spider Pig which is equal to very intelligent design
0,1691012486,Sun May 03 16:53:44 PDT 2009,NO_QUERY,the4ts,"Yup, needed the tissues for BSG but not quite in the way I thought. I'm just kind of blank &amp; numb &amp; confused... Don't be over show!!!"
0,1753496219,Sun May 10 01:56:05 PDT 2009,NO_QUERY,ChaseOnTheFly,I can't seem to sleep
0,1556859292,Sun Apr 19 00:42:12 PDT 2009,NO_QUERY,munzo,Can't believe it's almost time for my brother to move to Chile.
1,1548319006,Fri Apr 17 20:37:35 PDT 2009,NO_QUERY,MCRmuffin,"@myhaloromance I must, they seem hella aweshum"
0,1555787221,Sat Apr 18 20:41:31 PDT 2009,NO_QUERY,sharonhayes,"@surveillanceguy yup, tweetdeck has been brutal for me since upgrade. Reason why I am missing a lot of tweets"
1,1565396198,Mon Apr 20 06:39:23 PDT 2009,NO_QUERY,angel27ar,Starting the day. 3 day work week.
0,1751909784,Sat May 09 20:34:42 PDT 2009,NO_QUERY,curiousillusion,@ImASadGiraffe that's really sad. I'm sorry.
0,1751632678,Sat May 09 19:54:31 PDT 2009,NO_QUERY,_supernatural_,http://twitpic.com/4w8yk - @annie_mclean You want me to get shanked? *cries*
1,1564487280,Mon Apr 20 03:43:30 PDT 2009,NO_QUERY,musshhh,"guess you're not giving me your second chance, are you?"
1,1679209938,Sat May 02 08:48:17 PDT 2009,NO_QUERY,Emeraude,"on ph w/ Nick yesterday, told him about Chuck Norris &amp; micro bunnies. He told me of equal obsession w/ David Hasselhoff, KIT &amp; zombies"
1,1558505107,Sun Apr 19 08:34:51 PDT 2009,NO_QUERY,ShaynaD,@abiolatv good one!! Thx.
0,1553925874,Sat Apr 18 15:35:21 PDT 2009,NO_QUERY,JackiePalma,Need another hit of NKOTB..I'm starting to get depressed
0,1677932090,Sat May 02 04:44:15 PDT 2009,NO_QUERY,DaeDae11,Dentist then a funfilled day with my babyyyyy!!
0,1685603744,Sun May 03 01:09:24 PDT 2009,NO_QUERY,Katreeez,"Not a good way to end. Really though, fuck my life"
0,1687268527,Sun May 03 08:14:15 PDT 2009,NO_QUERY,JB_Imprintee,why is every fit boy you see related to you ???? it does NOT make sense
0,1754000831,Sun May 10 04:31:14 PDT 2009,NO_QUERY,gigi_1801bj,I'm so tired!
0,1678103118,Sat May 02 05:30:31 PDT 2009,NO_QUERY,Georgia_Claudia,the crows lost
1,1468612105,Tue Apr 07 02:43:37 PDT 2009,NO_QUERY,BillyMcCoy,@totallytheatre STOP! can't handle any more copies of the same tweet Your blog keeps throwing them out.
1,1468713267,Tue Apr 07 03:19:13 PDT 2009,NO_QUERY,JasonGabriel,@gbazz I used to love watching that I even ate Nutri-Grain for a while but nothing happened
0,1551704661,Sat Apr 18 09:45:32 PDT 2009,NO_QUERY,TyPie,Rereading the first chapters of my favourite (WIP) fic. Waiting for updates is such a drag and I'm running out of chs to reread
0,1556967628,Sun Apr 19 01:16:36 PDT 2009,NO_QUERY,epicfail89,Tired as and reek of lavender
1,1558449218,Sun Apr 19 08:24:39 PDT 2009,NO_QUERY,jasperparsnip,"@ConradGrills For flock's sake No, but Sturbs is at base camp. I ought to tweet him and get him to see what he can do about - what?"
0,1685747376,Sun May 03 01:52:25 PDT 2009,NO_QUERY,potatox3,"@Peulo no use :| it doesn't even work on me. &amp; i have tried everything.. I REPEAT, EVERYTHING &gt;:| Itzz super frustrating, yo Yep, ido"
1,1565469028,Mon Apr 20 06:49:54 PDT 2009,NO_QUERY,pwjRealEstate,I'm getting some work done after baby sitting my grandson all weekend.
1,1685873562,Sun May 03 02:32:09 PDT 2009,NO_QUERY,lalijamboree,"@brinnlene eds!!! doing ok, eating plenty of veggies and having a lot of quiet time how are you?"
1,1675863528,Fri May 01 20:30:38 PDT 2009,NO_QUERY,Chellelilbmore,@LTLline happy early bday to your mom jd
0,1467983247,Mon Apr 06 23:06:50 PDT 2009,NO_QUERY,MichaelPe,@FollowSavvy I never found her. everytime I click on her twitter thing through your myspace..... it goes to some dude's page
1,1676564737,Fri May 01 22:26:04 PDT 2009,NO_QUERY,babyz,@AubreyODay Hope you have fun
0,1559762249,Sun Apr 19 11:59:12 PDT 2009,NO_QUERY,MaryannaSokol,HAHA!!! R/T @krystlemiller do you not love kyle?
1,1551427645,Sat Apr 18 09:01:49 PDT 2009,NO_QUERY,Tgal330,@Kimberly0987 yay glad to see you tweeting
0,1755799633,Sun May 10 10:03:11 PDT 2009,NO_QUERY,omgitsmejak,Bored nd a bit hungry sure ive got worms lol JOKE
0,1695434752,Mon May 04 06:07:39 PDT 2009,NO_QUERY,i8urcookie,Not working out today or going to work. I'm so effing sick
0,1553201981,Sat Apr 18 13:38:19 PDT 2009,NO_QUERY,AugsMom,my kid is wheezing...AGAIN! i surely don't wanna go to the ER
1,1564072089,Mon Apr 20 01:37:39 PDT 2009,NO_QUERY,POMMY6,@bodomgaiden im the only person ur following apart from trivium people
1,1573405381,Tue Apr 21 01:01:06 PDT 2009,NO_QUERY,amd00x,@rikweber @seobelle Site is live!... but you have to wait (Finalising my first post!). It's all part of Rik's &quot;amazing&quot; training...
0,1685192671,Sat May 02 23:24:01 PDT 2009,NO_QUERY,fishgoat,@Marianatss Poor Ricky man...Thought he'd of mashed the guy but not to be!!!
0,1556088250,Sat Apr 18 21:36:26 PDT 2009,NO_QUERY,bobomega,@angelinhell19 stop trying to steal babies. i have to get up at 6
0,1686018460,Sun May 03 03:19:07 PDT 2009,NO_QUERY,cookiessx3,@iiRawrx3 i miss you more how're you huns?
1,1693854007,Mon May 04 00:02:25 PDT 2009,NO_QUERY,BastetAsshur,@mbernier No problem. I think its better than those lists that tell u who follows back coz often they actually dont. Stats dont lie
1,1468788411,Tue Apr 07 03:44:26 PDT 2009,NO_QUERY,essjayeff,@stickifingers nah...I asked for Sherry Vinegar-the bottle I picked up first was Pedro Ximenez Vinegar! I bought Cepa Vieja Reserva.
1,1678605358,Sat May 02 07:13:06 PDT 2009,NO_QUERY,princess_emz,just finished my myspace. it looks super good =] off to bed
0,1753860681,Sun May 10 03:49:52 PDT 2009,NO_QUERY,MarcelvanWijk,I had a good time yesterday.Now my girfriend and i are preparing to go to Baarle nassau.Pfff the weekend goes to fast.
0,1793628354,Thu May 14 03:25:10 PDT 2009,NO_QUERY,roxycurl,says thought i've accepted it but it's harder now watching Gokey on TV.. http://plurk.com/p/tqimt
0,1558366484,Sun Apr 19 08:09:04 PDT 2009,NO_QUERY,carrie_m,@Skitchilicious I hate that feeling. Your body starts going into protest and it always starts in your gut. I can't wait till you're done
0,1694098524,Mon May 04 01:04:39 PDT 2009,NO_QUERY,melanieplease,Why won't John Mayer love me?
1,1565230481,Mon Apr 20 06:14:39 PDT 2009,NO_QUERY,ganeshsrinivas,"@TripHQ I saw other twitter users mentioning those two sites, so I decided to visit them."
1,1563514469,Sun Apr 19 23:07:46 PDT 2009,NO_QUERY,ENABOX,&lt;333 Sunset - Marques Houston...I think thats who its by. I can fall asleep to that song and I am. okay now good night! ;D
0,1753028115,Sat May 09 23:51:20 PDT 2009,NO_QUERY,freudianslip09,@NicolaWwilts Still awake. Having some decaf tea to try to soothe me but to now avail. I know why: stupid me had a glass of Pepsi earlir
0,1470180684,Tue Apr 07 08:35:17 PDT 2009,NO_QUERY,pop_t_arts,"done nothing useful with myself today. watched futurama and got a bit teary, need to do work feeling a bit down, don't know why"
1,1686708711,Sun May 03 06:29:28 PDT 2009,NO_QUERY,JimCim,@nathanreid Just talked to him yesterday
0,1677162746,Sat May 02 00:44:07 PDT 2009,NO_QUERY,gk128,Damn PA. There is no 3G only Edge out here in the woods.
0,1677966219,Sat May 02 04:54:10 PDT 2009,NO_QUERY,rachelzeitzen,Really busy morning at Deep Blue. Now off to repair a hot tub. Resting tomorrow but back working again on Monday!! No bank hols for me
0,1469610273,Tue Apr 07 06:53:53 PDT 2009,NO_QUERY,sarah_renee_,Awake but still so tiered
1,1572869209,Mon Apr 20 22:50:59 PDT 2009,NO_QUERY,MissAleks,Going to church with Brittany tonight
0,1680843941,Sat May 02 12:37:33 PDT 2009,NO_QUERY,CBreedy,Didn't have the nap that I wanted but oh well in library until my junior year is over.
1,1685006407,Sat May 02 22:44:31 PDT 2009,NO_QUERY,mariapetersen,@gunandagirl I want you to win a CUBE!! still voting daily keep rocking!
1,1559292648,Sun Apr 19 10:45:40 PDT 2009,NO_QUERY,RickCaffeinated,"@Wading4U - my thing is that adding to what's there, filling in holes might be OK. But make sure what IS there is right. That's all"
1,1684982123,Sat May 02 22:39:40 PDT 2009,NO_QUERY,tsarnick,"@freshypanda wow, dude!! nice choice of honeymoon location!! now *that's* CLASS"
1,1676891759,Fri May 01 23:36:08 PDT 2009,NO_QUERY,Zareh93,sorry Mary
1,1693787177,Sun May 03 23:46:49 PDT 2009,NO_QUERY,Queen_George,"Is up bright and early, by the end of the day I'm hoping to be fluent in franï¿½ais"
1,1693631899,Sun May 03 23:12:15 PDT 2009,NO_QUERY,mattrouge,@douglaskarr I think they might have coffee out there in CA.
1,1467971867,Mon Apr 06 23:03:32 PDT 2009,NO_QUERY,Kriss_O,@heidimontag hi I'm new to twitter
